order_id;order_date;client_id;phone;email;brand;channel;items_count;gross_revenue;discount_amount;net_revenue;cogs;delivery_cost;acquisition_cost;order_status
ORD-0000426;2025-07-15;CUST_00182;+79998612081;user_182_617@example.com;SportActive;online_site;3;19963.73;0.0;19963.73;9582.59;350.0;1255.42;completed
ORD-0000777;2025-07-15;CUST_00332;+79997333337;;UrbanStyle;offline_pos;2;15241.96;762.1;14479.86;6081.54;0.0;1208.99;completed
ORD-0001309;2025-07-15;CUST_00562;+79993529642;user_562_240@example.com;SportActive;online_app;3;25662.38;3849.36;21813.02;10470.25;250.0;1286.16;completed
ORD-0001443;2025-07-15;CUST_00623;+79996245463;user_623_665@example.com;UrbanStyle;offline_pos;2;13610.98;2722.2;10888.78;4573.29;0.0;1034.65;returned
ORD-0001628;2025-07-15;CUST_00709;+79996737688;;UrbanStyle;online_site;1;5175.07;258.75;4916.32;2064.85;350.0;0.0;returned
ORD-0001961;2025-07-15;CUST_00857;+79994562439;user_857_111@example.com;SportActive;online_site;4;31163.82;4674.57;26489.25;12714.84;350.0;0.0;completed
ORD-0002125;2025-07-15;CUST_00923;;user_923_199@example.com;SportActive;online_app;3;20509.55;2050.95;18458.6;8860.13;250.0;1468.65;returned
ORD-0002594;2025-07-15;CUST_01116;+79998566133;user_1116_354@example.com;UrbanStyle;online_site;3;21846.79;2184.68;19662.11;8258.09;350.0;0.0;completed
ORD-0002719;2025-07-15;CUST_01176;+79995901010;;SportActive;online_site;1;8145.37;1221.81;6923.56;3323.31;350.0;0.0;completed
ORD-0002797;2025-07-15;CUST_01219;;user_1219_364@example.com;UrbanStyle;online_site;4;20814.59;1040.73;19773.86;8305.02;350.0;0.0;completed
ORD-0003150;2025-07-15;CUST_01363;+79992491048;user_1363_211@example.com;UrbanStyle;online_site;3;17184.43;0.0;17184.43;7217.46;350.0;1143.89;completed
ORD-0000163;2025-07-16;CUST_00073;+79991093026;;SportActive;online_app;2;15921.27;0.0;15921.27;7642.21;250.0;1295.92;completed
ORD-0000234;2025-07-16;CUST_00100;+79995334434;user_100_448@example.com;UrbanStyle;online_app;3;17359.54;0.0;17359.54;7291.01;250.0;0.0;completed
ORD-0000984;2025-07-16;CUST_00439;+79992147756;user_439_643@example.com;UrbanStyle;online_site;4;30865.3;6173.06;24692.24;10370.74;350.0;0.0;completed
ORD-0000990;2025-07-16;CUST_00442;+79993345961;user_442_353@example.com;UrbanStyle;online_site;2;10135.82;506.79;9629.03;4044.19;350.0;1353.0;completed
ORD-0001583;2025-07-16;CUST_00690;+79997134489;;SportActive;offline_pos;1;6788.16;1018.22;5769.94;2769.57;0.0;0.0;completed
ORD-0002008;2025-07-16;CUST_00879;;user_879_283@example.com;SportActive;online_app;4;31488.24;4723.24;26765.0;12847.2;250.0;1520.14;returned
ORD-0002029;2025-07-16;CUST_00888;+79992951364;;SportActive;online_site;1;7409.05;740.91;6668.14;3200.71;350.0;1707.21;completed
ORD-0002115;2025-07-16;CUST_00919;+79993806547;user_919_315@example.com;UrbanStyle;online_site;1;6495.42;974.31;5521.11;2318.87;350.0;1088.56;completed
ORD-0003400;2025-07-16;CUST_01476;+79995519924;;UrbanStyle;online_site;1;7448.59;1117.29;6331.3;2659.15;350.0;1059.75;completed
ORD-0000675;2025-07-17;CUST_00293;;user_293_711@example.com;UrbanStyle;online_site;2;14200.57;710.03;13490.54;5666.03;350.0;0.0;completed
ORD-0000923;2025-07-17;CUST_00408;+79995990296;;SportActive;offline_pos;1;8993.39;449.67;8543.72;4100.99;0.0;0.0;completed
ORD-0001301;2025-07-17;CUST_00560;+79992976045;user_560_581@example.com;UrbanStyle;online_app;4;23421.86;0.0;23421.86;9837.18;250.0;0.0;completed
ORD-0001432;2025-07-17;CUST_00615;+79995875114;;SportActive;offline_pos;2;18660.19;1866.02;16794.17;8061.2;0.0;0.0;completed
ORD-0001659;2025-07-17;CUST_00718;+79992690268;user_718_433@example.com;UrbanStyle;online_site;2;11780.75;1178.08;10602.67;4453.12;350.0;0.0;completed
ORD-0002489;2025-07-17;CUST_01079;+79994356734;user_1079_524@example.com;UrbanStyle;online_site;1;7805.11;1170.77;6634.34;2786.42;350.0;0.0;completed
ORD-0003054;2025-07-17;CUST_01315;+79992119776;user_1315_814@example.com;SportActive;online_site;3;21857.33;3278.6;18578.73;8917.79;350.0;0.0;completed
ORD-0003430;2025-07-17;CUST_01488;+79995659980;;UrbanStyle;offline_pos;3;19612.04;0.0;19612.04;8237.06;0.0;0.0;completed
ORD-0000316;2025-07-18;CUST_00141;+79993589751;user_141_176@example.com;UrbanStyle;online_site;3;20728.39;4145.68;16582.71;6964.74;350.0;0.0;completed
ORD-0000411;2025-07-18;CUST_00176;+79995452128;;UrbanStyle;online_app;3;23506.54;4701.31;18805.23;7898.2;250.0;0.0;completed
ORD-0000925;2025-07-18;CUST_00410;+79997437584;;UrbanStyle;online_app;2;11696.69;584.83;11111.86;4666.98;250.0;1240.13;completed
ORD-0001668;2025-07-18;CUST_00722;+79994289394;user_722_249@example.com;UrbanStyle;online_site;2;11186.92;2237.38;8949.54;3758.81;350.0;0.0;completed
ORD-0001861;2025-07-18;CUST_00809;+79997043474;user_809_985@example.com;UrbanStyle;online_site;4;27169.36;1358.47;25810.89;10840.57;350.0;1412.86;completed
ORD-0001904;2025-07-18;CUST_00826;+79994242361;;UrbanStyle;online_site;3;14975.39;2995.08;11980.31;5031.73;350.0;961.02;completed
ORD-0002242;2025-07-18;CUST_00971;+79994257379;user_971_747@example.com;UrbanStyle;online_site;2;13440.25;2688.05;10752.2;4515.92;350.0;955.54;completed
ORD-0002604;2025-07-18;CUST_01122;+79998853160;user_1122_235@example.com;UrbanStyle;online_app;3;22676.71;2267.67;20409.04;8571.8;250.0;0.0;completed
ORD-0002636;2025-07-18;CUST_01137;+79992186553;;SportActive;online_site;3;30010.79;4501.62;25509.17;12244.4;350.0;0.0;completed
ORD-0002706;2025-07-18;CUST_01171;+79994759700;;UrbanStyle;online_site;4;31696.63;1584.83;30111.8;12646.96;350.0;0.0;completed
ORD-0000067;2025-07-19;CUST_00037;+79998633773;user_37_392@example.com;UrbanStyle;online_site;1;5951.28;297.56;5653.72;2374.56;350.0;975.1;completed
ORD-0000284;2025-07-19;CUST_00126;+79995835492;user_126_778@example.com;SportActive;online_site;1;8819.19;881.92;7937.27;3809.89;350.0;0.0;completed
ORD-0000534;2025-07-19;CUST_00234;+79994767135;;UrbanStyle;offline_pos;4;25765.16;0.0;25765.16;10821.37;0.0;0.0;completed
ORD-0001169;2025-07-19;CUST_00512;;user_512_446@example.com;UrbanStyle;online_site;4;27032.3;0.0;27032.3;11353.57;350.0;0.0;completed
ORD-0001223;2025-07-19;CUST_00531;+79995799841;;SportActive;online_site;4;38689.84;5803.48;32886.36;15785.45;350.0;0.0;completed
ORD-0001388;2025-07-19;CUST_00599;;user_599_686@example.com;UrbanStyle;online_app;4;28192.51;4228.88;23963.63;10064.72;250.0;0.0;cancelled
ORD-0001831;2025-07-19;CUST_00793;+79991191837;;SportActive;online_site;4;35086.22;5262.93;29823.29;14315.18;350.0;0.0;completed
ORD-0002467;2025-07-19;CUST_01071;+79998087921;;UrbanStyle;online_site;3;18148.11;1814.81;16333.3;6859.99;350.0;0.0;completed
ORD-0002475;2025-07-19;CUST_01073;+79999193298;;UrbanStyle;online_app;3;19026.47;2853.97;16172.5;6792.45;250.0;1444.34;completed
ORD-0002695;2025-07-19;CUST_01166;+79997044085;user_1166_915@example.com;SportActive;online_app;4;31210.57;6242.11;24968.46;11984.86;250.0;1167.57;returned
ORD-0002748;2025-07-19;CUST_01189;+79993114023;user_1189_632@example.com;SportActive;online_app;1;8912.08;891.21;8020.87;3850.02;250.0;1501.8;completed
ORD-0001352;2025-07-20;CUST_00584;+79993931009;;SportActive;online_site;2;16790.95;839.55;15951.4;7656.67;350.0;0.0;completed
ORD-0001683;2025-07-20;CUST_00727;+79996890320;user_727_988@example.com;SportActive;online_app;4;34472.4;1723.62;32748.78;15719.41;250.0;0.0;completed
ORD-0002683;2025-07-20;CUST_01159;+79997532816;;SportActive;online_site;2;13586.43;679.32;12907.11;6195.41;350.0;1412.65;cancelled
ORD-0000184;2025-07-21;CUST_00077;+79995348512;user_77_869@example.com;UrbanStyle;online_app;1;5410.09;0.0;5410.09;2272.24;250.0;0.0;completed
ORD-0000255;2025-07-21;CUST_00112;+79992429098;user_112_354@example.com;UrbanStyle;online_app;2;15332.25;1533.23;13799.02;5795.59;250.0;0.0;completed
ORD-0000919;2025-07-21;CUST_00406;+79999212178;;UrbanStyle;online_app;3;18720.81;3744.16;14976.65;6290.19;250.0;0.0;completed
ORD-0001008;2025-07-21;CUST_00451;+79996628815;;SportActive;offline_pos;2;15272.24;763.61;14508.63;6964.14;0.0;0.0;completed
ORD-0001405;2025-07-21;CUST_00607;+79994197381;user_607_833@example.com;UrbanStyle;online_site;1;7160.63;1074.09;6086.54;2556.35;350.0;1672.72;completed
ORD-0001866;2025-07-21;CUST_00813;+79996904121;;UrbanStyle;online_site;2;13303.95;1330.4;11973.55;5028.89;350.0;918.74;completed
ORD-0002064;2025-07-21;CUST_00899;+79997812097;user_899_490@example.com;UrbanStyle;online_site;1;5307.9;1061.58;4246.32;1783.45;350.0;1039.26;completed
ORD-0002662;2025-07-21;CUST_01149;;user_1149_821@example.com;UrbanStyle;online_app;3;16822.18;841.11;15981.07;6712.05;250.0;1235.56;completed
ORD-0000124;2025-07-22;CUST_00056;+79993970445;user_56_522@example.com;UrbanStyle;online_app;1;5510.59;275.53;5235.06;2198.73;250.0;0.0;completed
ORD-0000670;2025-07-22;CUST_00291;+79996020319;user_291_707@example.com;UrbanStyle;online_site;3;23477.24;3521.59;19955.65;8381.37;350.0;0.0;completed
ORD-0000715;2025-07-22;CUST_00308;+79993649811;;SportActive;offline_pos;3;26063.13;2606.31;23456.82;11259.27;0.0;0.0;completed
ORD-0000867;2025-07-22;CUST_00384;+79996528792;user_384_550@example.com;UrbanStyle;online_site;4;21517.9;2151.79;19366.11;8133.77;350.0;1422.0;completed
ORD-0000934;2025-07-22;CUST_00415;+79995843084;user_415_272@example.com;SportActive;online_site;3;27120.96;2712.1;24408.86;11716.25;350.0;0.0;completed
ORD-0001015;2025-07-22;CUST_00452;+79992109227;user_452_417@example.com;SportActive;online_site;4;33755.18;1687.76;32067.42;15392.36;350.0;0.0;completed
ORD-0001161;2025-07-22;CUST_00511;+79992756994;user_511_175@example.com;UrbanStyle;online_app;2;12082.14;604.11;11478.03;4820.77;250.0;0.0;completed
ORD-0001478;2025-07-22;CUST_00638;+79994576485;;SportActive;offline_pos;3;21551.35;0.0;21551.35;10344.65;0.0;0.0;completed
ORD-0001914;2025-07-22;CUST_00832;+79997499457;;UrbanStyle;online_app;2;15876.7;3175.34;12701.36;5334.57;250.0;1781.29;completed
ORD-0002762;2025-07-22;CUST_01199;;user_1199_550@example.com;SportActive;online_site;1;10040.42;1004.04;9036.38;4337.46;350.0;1138.3;completed
ORD-0002853;2025-07-22;CUST_01241;;user_1241_612@example.com;UrbanStyle;online_site;2;14982.15;1498.22;13483.93;5663.25;350.0;1275.37;completed
ORD-0003366;2025-07-22;CUST_01458;+79991530269;user_1458_264@example.com;SportActive;online_site;3;22393.55;2239.36;20154.19;9674.01;350.0;941.58;completed
ORD-0000107;2025-07-23;CUST_00050;+79991852264;user_50_194@example.com;SportActive;online_site;3;22066.05;0.0;22066.05;10591.7;350.0;0.0;completed
ORD-0000270;2025-07-23;CUST_00119;+79993783722;;SportActive;online_site;2;13829.07;2765.81;11063.26;5310.36;350.0;0.0;completed
ORD-0000726;2025-07-23;CUST_00312;+79995856449;;SportActive;online_app;4;26324.82;5264.96;21059.86;10108.73;250.0;1165.99;completed
ORD-0001529;2025-07-23;CUST_00663;+79995007754;;SportActive;online_site;1;7679.11;1535.82;6143.29;2948.78;350.0;1730.99;completed
ORD-0001809;2025-07-23;CUST_00785;+79995086710;;UrbanStyle;online_site;2;12636.56;0.0;12636.56;5307.36;350.0;943.62;completed
ORD-0002130;2025-07-23;CUST_00925;+79995056679;user_925_851@example.com;SportActive;online_site;4;31018.35;3101.84;27916.51;13399.92;350.0;0.0;completed
ORD-0000094;2025-07-24;CUST_00045;+79997756052;;UrbanStyle;online_site;2;13548.25;2709.65;10838.6;4552.21;350.0;0.0;completed
ORD-0000585;2025-07-24;CUST_00250;+79997486822;user_250_447@example.com;SportActive;online_app;2;17520.27;1752.03;15768.24;7568.76;250.0;1256.72;completed
ORD-0001085;2025-07-24;CUST_00480;+79993345338;user_480_224@example.com;UrbanStyle;offline_pos;1;5332.28;533.23;4799.05;2015.6;0.0;0.0;completed
ORD-0001198;2025-07-24;CUST_00521;+79992622400;user_521_187@example.com;SportActive;online_app;4;33888.57;0.0;33888.57;16266.51;250.0;0.0;completed
ORD-0001364;2025-07-24;CUST_00588;+79997471232;;SportActive;offline_pos;2;18037.09;2705.56;15331.53;7359.13;0.0;1214.07;completed
ORD-0001520;2025-07-24;CUST_00659;+79992282825;;SportActive;online_app;2;16927.96;0.0;16927.96;8125.42;250.0;0.0;completed
ORD-0001840;2025-07-24;CUST_00798;+79993187332;user_798_880@example.com;UrbanStyle;online_site;3;17300.14;0.0;17300.14;7266.06;350.0;1578.88;returned
ORD-0003063;2025-07-24;CUST_01319;+79991180143;user_1319_356@example.com;UrbanStyle;online_site;1;5207.34;1041.47;4165.87;1749.67;350.0;1490.59;completed
ORD-0003083;2025-07-24;CUST_01328;+79992620732;;SportActive;online_site;3;24645.36;3696.8;20948.56;10055.31;350.0;0.0;returned
ORD-0003184;2025-07-24;CUST_01380;+79996844074;user_1380_538@example.com;SportActive;online_app;2;12528.55;0.0;12528.55;6013.7;250.0;1369.08;cancelled
ORD-0000656;2025-07-25;CUST_00286;+79995686347;;UrbanStyle;offline_pos;2;12511.49;0.0;12511.49;5254.83;0.0;1325.91;completed
ORD-0000660;2025-07-25;CUST_00289;+79993299088;;SportActive;online_site;1;7171.57;717.16;6454.41;3098.12;350.0;1126.89;completed
ORD-0000881;2025-07-25;CUST_00392;;user_392_656@example.com;UrbanStyle;online_site;1;5641.08;1128.22;4512.86;1895.4;350.0;1384.04;completed
ORD-0001278;2025-07-25;CUST_00551;;user_551_383@example.com;SportActive;online_site;4;39302.48;7860.5;31441.98;15092.15;350.0;0.0;completed
ORD-0002024;2025-07-25;CUST_00887;+79995088457;;UrbanStyle;offline_pos;2;14577.73;2915.55;11662.18;4898.12;0.0;1431.54;completed
ORD-0002791;2025-07-25;CUST_01215;+79991390292;user_1215_448@example.com;UrbanStyle;online_app;1;5734.91;573.49;5161.42;2167.8;250.0;1758.38;completed
ORD-0001321;2025-07-26;CUST_00572;+79991089412;;SportActive;online_site;2;19926.06;0.0;19926.06;9564.51;350.0;1567.29;completed
ORD-0001999;2025-07-26;CUST_00874;+79995641409;;UrbanStyle;offline_pos;2;10346.58;517.33;9829.25;4128.28;0.0;0.0;completed
ORD-0002380;2025-07-26;CUST_01026;+79996363359;;UrbanStyle;online_site;1;7968.75;1195.31;6773.44;2844.84;350.0;0.0;completed
ORD-0002423;2025-07-26;CUST_01048;+79998056596;;SportActive;online_app;3;28019.09;0.0;28019.09;13449.16;250.0;0.0;completed
ORD-0002435;2025-07-26;CUST_01055;;user_1055_842@example.com;UrbanStyle;online_app;4;26109.11;5221.82;20887.29;8772.66;250.0;1226.76;completed
ORD-0002990;2025-07-26;CUST_01294;+79991199493;user_1294_583@example.com;SportActive;offline_pos;2;17793.56;0.0;17793.56;8540.91;0.0;928.27;completed
ORD-0003325;2025-07-26;CUST_01433;+79993072044;;UrbanStyle;online_app;1;6801.58;1360.32;5441.26;2285.33;250.0;0.0;completed
ORD-0000742;2025-07-27;CUST_00317;+79992455218;user_317_510@example.com;SportActive;offline_pos;2;12855.83;1285.58;11570.25;5553.72;0.0;1098.46;completed
ORD-0000812;2025-07-27;CUST_00348;+79994640933;user_348_590@example.com;SportActive;online_site;1;8366.38;418.32;7948.06;3815.07;350.0;0.0;cancelled
ORD-0000841;2025-07-27;CUST_00364;+79994789255;;UrbanStyle;offline_pos;2;10033.08;2006.62;8026.46;3371.11;0.0;1291.59;completed
ORD-0001422;2025-07-27;CUST_00613;+79997924719;;SportActive;offline_pos;2;17162.32;858.12;16304.2;7826.02;0.0;0.0;completed
ORD-0001559;2025-07-27;CUST_00677;+79991312392;user_677_999@example.com;SportActive;online_site;3;25061.63;0.0;25061.63;12029.58;350.0;1729.42;completed
ORD-0001900;2025-07-27;CUST_00824;+79991437625;;UrbanStyle;online_app;1;5207.88;0.0;5207.88;2187.31;250.0;0.0;completed
ORD-0002442;2025-07-27;CUST_01057;+79993472527;user_1057_886@example.com;UrbanStyle;online_site;3;18105.97;3621.19;14484.78;6083.61;350.0;1637.47;completed
ORD-0002608;2025-07-27;CUST_01124;+79995746702;user_1124_997@example.com;UrbanStyle;online_site;2;13749.29;2749.86;10999.43;4619.76;350.0;0.0;completed
ORD-0000263;2025-07-28;CUST_00117;+79994916201;user_117_370@example.com;SportActive;online_app;4;37447.31;0.0;37447.31;17974.71;250.0;0.0;completed
ORD-0000290;2025-07-28;CUST_00132;;user_132_216@example.com;UrbanStyle;online_app;4;31982.96;1599.15;30383.81;12761.2;250.0;1775.52;completed
ORD-0000553;2025-07-28;CUST_00239;;user_239_711@example.com;UrbanStyle;online_app;2;14624.34;731.22;13893.12;5835.11;250.0;0.0;completed
ORD-0001071;2025-07-28;CUST_00476;+79996172545;;UrbanStyle;online_site;2;15711.56;1571.16;14140.4;5938.97;350.0;0.0;completed
ORD-0001991;2025-07-28;CUST_00872;+79992460891;;UrbanStyle;online_app;3;21333.68;4266.74;17066.94;7168.11;250.0;0.0;completed
ORD-0002802;2025-07-28;CUST_01222;+79999610685;;SportActive;offline_pos;4;32618.68;3261.87;29356.81;14091.27;0.0;1364.11;completed
ORD-0002950;2025-07-28;CUST_01274;+79993302564;;UrbanStyle;online_app;4;21903.09;3285.46;18617.63;7819.4;250.0;0.0;completed
ORD-0002781;2025-07-29;CUST_01209;+79996687440;user_1209_653@example.com;SportActive;online_app;4;36237.66;3623.77;32613.89;15654.67;250.0;1733.81;completed
ORD-0003161;2025-07-29;CUST_01369;+79992831995;user_1369_989@example.com;UrbanStyle;offline_pos;4;21026.94;3154.04;17872.9;7506.62;0.0;1091.69;completed
ORD-0000745;2025-07-30;CUST_00319;+79991191859;user_319_367@example.com;SportActive;offline_pos;1;9227.7;922.77;8304.93;3986.37;0.0;0.0;cancelled
ORD-0001229;2025-07-30;CUST_00532;+79998936405;user_532_138@example.com;UrbanStyle;online_site;1;7743.0;1548.6;6194.4;2601.65;350.0;1372.97;completed
ORD-0001562;2025-07-30;CUST_00679;+79994051509;user_679_738@example.com;SportActive;online_site;3;28246.13;1412.31;26833.82;12880.23;350.0;1524.6;completed
ORD-0002053;2025-07-30;CUST_00896;+79999563491;user_896_513@example.com;UrbanStyle;online_app;4;23584.91;0.0;23584.91;9905.66;250.0;0.0;completed
ORD-0002248;2025-07-30;CUST_00974;+79993851044;user_974_691@example.com;SportActive;online_site;2;13340.18;1334.02;12006.16;5762.96;350.0;0.0;completed
ORD-0002760;2025-07-30;CUST_01197;+79993597713;;SportActive;online_site;2;13425.85;1342.59;12083.26;5799.96;350.0;1132.05;completed
ORD-0003198;2025-07-30;CUST_01383;;user_1383_408@example.com;UrbanStyle;online_app;3;19358.69;1935.87;17422.82;7317.58;250.0;0.0;completed
ORD-0000631;2025-07-31;CUST_00270;+79996102363;user_270_268@example.com;UrbanStyle;online_app;3;22128.11;2212.81;19915.3;8364.43;250.0;0.0;completed
ORD-0000681;2025-07-31;CUST_00297;+79998912226;user_297_993@example.com;SportActive;online_app;1;7897.97;394.9;7503.07;3601.47;250.0;1025.74;completed
ORD-0000863;2025-07-31;CUST_00380;+79995072543;;UrbanStyle;online_site;4;21149.29;3172.39;17976.9;7550.3;350.0;939.62;completed
ORD-0001199;2025-07-31;CUST_00522;+79992023137;user_522_960@example.com;UrbanStyle;online_app;1;6698.85;334.94;6363.91;2672.84;250.0;1355.09;completed
ORD-0001642;2025-07-31;CUST_00713;+79991111126;;SportActive;offline_pos;1;8976.15;448.81;8527.34;4093.12;0.0;0.0;completed
ORD-0001894;2025-07-31;CUST_00822;;user_822_255@example.com;SportActive;online_site;4;36870.55;1843.53;35027.02;16812.97;350.0;953.46;completed
ORD-0002036;2025-07-31;CUST_00891;+79992824432;user_891_801@example.com;SportActive;offline_pos;4;25982.44;5196.49;20785.95;9977.26;0.0;0.0;completed
ORD-0002045;2025-07-31;CUST_00895;+79996109503;user_895_545@example.com;SportActive;offline_pos;3;24909.01;2490.9;22418.11;10760.69;0.0;0.0;completed
ORD-0003130;2025-07-31;CUST_01353;+79991215323;;SportActive;online_app;2;15234.05;761.7;14472.35;6946.73;250.0;0.0;completed
ORD-0000086;2025-08-01;CUST_00042;+79992375453;;UrbanStyle;offline_pos;4;22549.01;2254.9;20294.11;8523.53;0.0;0.0;completed
ORD-0000387;2025-08-01;CUST_00168;+79997847048;;UrbanStyle;offline_pos;1;5525.98;552.6;4973.38;2088.82;0.0;1717.95;completed
ORD-0000736;2025-08-01;CUST_00315;+79995316188;;UrbanStyle;offline_pos;3;23901.64;0.0;23901.64;10038.69;0.0;0.0;completed
ORD-0000757;2025-08-01;CUST_00322;+79997268384;;SportActive;offline_pos;4;35835.74;5375.36;30460.38;14620.98;0.0;0.0;completed
ORD-0000931;2025-08-01;CUST_00414;+79993806047;user_414_184@example.com;UrbanStyle;online_site;1;6362.01;954.3;5407.71;2271.24;350.0;1161.71;completed
ORD-0001370;2025-08-01;CUST_00590;;user_590_594@example.com;SportActive;online_app;3;23938.3;0.0;23938.3;11490.38;250.0;0.0;completed
ORD-0001835;2025-08-01;CUST_00794;+79993509536;;UrbanStyle;online_app;3;18584.12;929.21;17654.91;7415.06;250.0;0.0;completed
ORD-0001945;2025-08-01;CUST_00849;;user_849_477@example.com;SportActive;online_site;3;28798.05;5759.61;23038.44;11058.45;350.0;0.0;completed
ORD-0002074;2025-08-01;CUST_00903;+79998142130;user_903_738@example.com;UrbanStyle;online_app;2;11548.55;2309.71;9238.84;3880.31;250.0;1482.55;completed
ORD-0002685;2025-08-01;CUST_01160;+79995878387;user_1160_137@example.com;UrbanStyle;online_site;1;6227.86;311.39;5916.47;2484.92;350.0;1733.7;completed
