Дата транзакции;id Клиента;№ операции;Сумма;Статус;email Клиента;Дата первой продажи;Номер когорты;Количество товаров;Товар 1;Товар 2;Товар 3;Месяц
04.12.2021;3865;;2 015;completed;Isabellabrown13@yahoo.com;44534;12;3;325.0;890.0;800.0;12
16.11.2021;2444;;3 040;completed;oliversmith2007@gmail.com;44400;7;3;800.0;240.0;2000.0;11
17.07.2021;1453;;6 587;completed;Isabellataylor1987@yandex.ru;44338;5;3;587.0;1100.0;4900.0;7
09.11.2021;2262;;1 499;completed;Oliveranderson13@outlook.com;44442;9;3;587.0;325.0;587.0;11
28.12.2021;4089;;9 290;completed;Avabrown33@yandex.ru;44415;8;3;4900.0;890.0;3500.0;12
23.01.2022;1912;;9 000;completed;lucastaylor1987@gmail.com;44368;6;3;3500.0;2000.0;3500.0;13
17.07.2021;1701;;1 665;completed;Sophiasmith2007@mail.ru;44394;7;3;240.0;1100.0;325.0;7
30.09.2021;3063;;2 240;returned;avalopez88@gmail.com;44469;9;2;240.0;;2000.0;9
26.01.2022;2909;;3 387;completed;lucasjackson69@gmail.com;44587;13;3;2000.0;800.0;587.0;13
03.07.2021;3467;;7 890;completed;Williamanderson66@mail.ru;44380;7;3;890.0;3500.0;3500.0;7
17.09.2021;3868;;10 690;returned;williamthomas13@gmail.com;44339;5;3;4900.0;4900.0;890.0;9
21.01.2022;2820;;1 687;completed;liamwilliams2007@gmail.com;44582;13;2;587.0;;1100.0;13
01.01.2022;2701;;8 900;completed;Avawilliams33@outlook.com;44562;13;3;3500.0;3500.0;1900.0;13
15.01.2022;1272;;2 650;completed;Oliversmith88@yahoo.com;44314;4;3;2000.0;325.0;325.0;13
16.10.2021;3302;;2 015;completed;alexandertaylor13@gmail.com;44470;10;3;325.0;890.0;800.0;10
28.09.2021;3083;;6 800;completed;Oliverwilliams12@yahoo.com;44467;9;2;1900.0;4900.0;;9
14.07.2021;1843;;2 727;returned;Emmataylor88@mail.ru;44391;7;3;240.0;587.0;1900.0;7
05.03.2021;1559;;5 500;completed;Liamsmith69@yandex.ru;44260;3;2;;3500.0;2000.0;3
17.03.2021;3523;;11 900;completed;Avamoore69@mail.ru;44272;3;3;3500.0;3500.0;4900.0;3
21.03.2021;2586;;13 300;returned;Isabellataylor33@outlook.com;44276;3;3;3500.0;4900.0;4900.0;3
14.11.2021;1901;;8 400;completed;Liammartinez66@yahoo.com;44514;11;2;4900.0;;3500.0;11
19.01.2022;2589;;2 700;completed;Williamsmith1987@yandex.ru;44580;13;2;1900.0;;800.0;13
17.06.2021;2977;;4 630;returned;olivertaylor13@gmail.com;44364;6;3;890.0;3500.0;240.0;6
27.01.2022;3718;;4 487;completed;Alexandersmith0@yandex.ru;44484;10;3;2000.0;1900.0;587.0;13
01.02.2022;2217;;2 577;returned;Charlottemoore1993@outlook.com;44593;14;3;1100.0;890.0;587.0;14
05.06.2021;2129;;5 225;completed;Liamthomas69@yandex.ru;44352;6;2;4900.0;;325.0;6
14.12.2021;3263;;2 440;completed;Alexandermoore66@mail.ru;44480;10;3;1100.0;240.0;1100.0;12
09.11.2021;2265;;3 040;completed;Charlottemoore0@outlook.com;44336;5;3;2000.0;240.0;800.0;11
20.04.2021;1679;;565;completed;Alexanderjackson13@yahoo.com;44306;4;2;325.0;240.0;;4
19.04.2021;3792;;4 715;completed;Charlottetaylor69@mail.ru;44305;4;3;3500.0;890.0;325.0;4
03.08.2021;3875;;7 125;completed;Alexanderanderson33@mail.ru;44274;3;3;4900.0;325.0;1900.0;8
14.01.2022;1633;;1 927;completed;Avathomas1987@mail.ru;44269;3;3;587.0;1100.0;240.0;13
07.07.2021;2186;;2 480;completed;Charlottemoore1987@mail.ru;44296;4;3;2000.0;240.0;240.0;7
08.04.2021;2408;;4 327;completed;sophiawilliams13@gmail.com;44294;4;3;240.0;3500.0;587.0;4
09.03.2021;2069;;1 750;completed;Alexanderlopez1987@outlook.com;44253;2;3;325.0;1100.0;325.0;3
23.02.2021;2230;;3 130;completed;Emmajackson33@mail.ru;44250;2;3;890.0;2000.0;240.0;2
25.12.2021;3481;;1 712;completed;Isabellabrown2007@yahoo.com;44555;12;3;587.0;325.0;800.0;12
05.09.2021;3556;;8 640;completed;Sophiamartinez66@outlook.com;44444;9;3;3500.0;4900.0;240.0;9
21.01.2022;1912;;7 900;completed;lucastaylor1987@gmail.com;44368;6;3;1900.0;4900.0;1100.0;13
11.01.2022;1828;;5 725;completed;Oliveranderson2007@yandex.ru;44572;13;3;1900.0;325.0;3500.0;13
04.09.2021;3479;;7 600;completed;Emmathomas0@yahoo.com;44443;9;3;4900.0;800.0;1900.0;9
01.04.2021;3384;;6 600;returned;avalopez2007@gmail.com;44287;4;3;1100.0;2000.0;3500.0;4
09.06.2021;1801;;7 900;completed;Williamthomas12@yahoo.com;44301;4;3;1100.0;1900.0;4900.0;6
25.01.2022;3403;;1 540;returned;Sophiaanderson0@yahoo.com;44467;9;3;890.0;325.0;325.0;13
11.11.2021;3056;;2 800;completed;Charlottetaylor1987@mail.ru;44295;4;2;800.0;2000.0;;11
18.10.2021;1990;;6 200;completed;Isabellataylor88@yahoo.com;44487;10;3;3500.0;1900.0;800.0;10
30.04.2021;3895;;5 000;completed;olivermoore1993@yahoo.com;44316;4;3;2000.0;1100.0;1900.0;4
07.03.2021;4229;;3 215;returned;Sophiamoore69@outlook.com;44262;3;3;890.0;2000.0;325.0;3
16.01.2022;1375;;6 087;completed;Williamtaylor1993@outlook.com;44316;4;3;3500.0;2000.0;587.0;13
19.06.2021;3838;;5 700;completed;Emmalopez1993@outlook.com;44366;6;2;;800.0;4900.0;6
05.03.2021;1830;;6 390;completed;Williamanderson69@mail.ru;44260;3;3;3500.0;890.0;2000.0;3
30.05.2021;2942;;6 800;completed;Alexanderlopez13@yandex.ru;44346;5;3;1100.0;800.0;4900.0;5
26.07.2021;2396;;7 040;completed;Emmamartinez33@mail.ru;44403;7;3;4900.0;1900.0;240.0;7
19.10.2021;3976;;800;completed;Liamsmith12@mail.ru;44320;5;1;800.0;;;10
22.03.2021;2906;;1 040;completed;Oliverlopez66@outlook.com;44277;3;2;240.0;800.0;;3
26.11.2021;2697;;4 887;completed;williambrown12@gmail.com;44526;11;3;800.0;3500.0;587.0;11
15.01.2022;2996;;7 600;completed;Sophiawilliams1993@yahoo.com;44454;9;3;4900.0;800.0;1900.0;13
09.11.2021;1266;;8 640;completed;Charlottejackson66@yahoo.com;44461;9;3;3500.0;240.0;4900.0;11
04.12.2021;1541;;2 487;completed;Olivertaylor88@outlook.com;44436;8;3;800.0;1100.0;587.0;12
19.03.2021;3673;;7 500;completed;charlottethomas2007@gmail.com;44274;3;3;2000.0;2000.0;3500.0;3
25.03.2021;2377;;3 000;completed;Charlottemartinez1987@outlook.com;44280;3;2;1100.0;1900.0;;3
25.07.2021;2290;;2 187;returned;Liamtaylor1987@yahoo.com;44282;3;3;587.0;800.0;800.0;7
16.08.2021;3349;;3 477;completed;alexanderthomas66@gmail.com;44424;8;3;890.0;2000.0;587.0;8
09.11.2021;3812;;4 100;completed;Lucassmith1987@outlook.com;44273;3;3;1900.0;1100.0;1100.0;11
23.07.2021;2925;;7 900;completed;Emmalopez12@yandex.ru;44324;5;3;1900.0;4900.0;1100.0;7
16.06.2021;4190;;3 680;completed;Alexanderjackson66@yahoo.com;44363;6;3;890.0;1900.0;890.0;6
24.11.2021;1431;;1 627;completed;Emmabrown1993@mail.ru;44524;11;3;800.0;587.0;240.0;11
31.03.2021;2966;;4 087;completed;oliveranderson2007@gmail.com;44286;3;2;;587.0;3500.0;3
29.05.2021;1574;;2 550;completed;Lucasanderson0@mail.ru;44345;5;3;1900.0;325.0;325.0;5
22.12.2021;2419;;3 125;completed;Lucasmartinez66@yahoo.com;44542;12;3;325.0;800.0;2000.0;12
08.05.2021;2734;;2 812;completed;Olivermoore33@mail.ru;44324;5;3;325.0;1900.0;587.0;5
16.03.2021;1458;;3 100;completed;Williamanderson0@outlook.com;44271;3;2;2000.0;1100.0;;3
15.06.2021;1989;;6 290;completed;Isabellamartinez88@yandex.ru;44362;6;3;890.0;1900.0;3500.0;6
21.06.2021;4112;;7 400;completed;Williammoore33@mail.ru;44359;6;3;1900.0;3500.0;2000.0;6
26.05.2021;3293;;1 414;completed;Avamartinez12@mail.ru;44342;5;3;240.0;587.0;587.0;5
12.07.2021;2514;;3 990;completed;Avathomas1993@outlook.com;44299;4;3;2000.0;890.0;1100.0;7
18.11.2021;3377;;6 390;completed;Alexandersmith12@mail.ru;44369;6;3;2000.0;890.0;3500.0;11
20.04.2021;1669;;6 030;completed;Emmajackson1987@outlook.com;44306;4;3;890.0;240.0;4900.0;4
30.06.2021;3059;;6 890;completed;liamtaylor88@gmail.com;44269;3;3;1100.0;890.0;4900.0;6
04.03.2021;3088;;2 187;completed;Emmamoore66@yandex.ru;44259;3;3;800.0;587.0;800.0;3
08.12.2021;2708;;1 455;completed;Oliverjackson33@outlook.com;44252;2;3;325.0;240.0;890.0;12
06.04.2021;3140;;9 200;completed;Emmathomas0@yandex.ru;44292;4;3;800.0;3500.0;4900.0;4
28.07.2021;1709;;4 327;completed;Oliveranderson33@mail.ru;44405;7;3;3500.0;587.0;240.0;7
09.01.2022;3201;;1 237;completed;sophiathomas88@gmail.com;44273;3;3;325.0;325.0;587.0;13
11.06.2021;1349;;9 500;completed;Charlottebrown1987@outlook.com;44358;6;3;3500.0;4900.0;1100.0;6
14.12.2021;3988;;5 400;completed;Avathomas0@mail.ru;44544;12;2;;3500.0;1900.0;12
03.01.2022;2406;;1 215;completed;Olivermoore13@yandex.ru;44564;13;2;325.0;890.0;;13
08.04.2021;3187;;3 800;completed;emmamoore88@outlook.com;44294;4;2;1900.0;1900.0;;4
05.02.2022;2719;;3 040;completed;avataylor88@gmail.com;44309;4;3;240.0;2000.0;800.0;14
20.09.2021;2038;;4 630;completed;Emmalopez0@yandex.ru;44271;3;3;3500.0;240.0;890.0;9
28.03.2021;1831;;3 125;completed;Charlottesmith1987@mail.ru;44283;3;3;325.0;800.0;2000.0;3
05.01.2022;4014;;3 980;completed;Emmalopez0@outlook.com;44403;7;3;3500.0;240.0;240.0;13
19.01.2022;3495;;4 412;completed;Olivertaylor66@yandex.ru;44303;4;3;3500.0;325.0;587.0;13
20.01.2022;2615;;2 225;completed;Alexandersmith1987@outlook.com;44581;13;3;800.0;1100.0;325.0;13
23.04.2021;2098;;6 390;completed;Liamjackson66@mail.ru;44289;4;3;890.0;2000.0;3500.0;4
16.09.2021;1309;;2 465;completed;Sophiabrown1987@outlook.com;44455;9;3;1900.0;325.0;240.0;9
30.01.2022;2233;;3 587;completed;Liamwilliams2007@mail.ru;44356;6;3;587.0;1100.0;1900.0;13
13.07.2021;4207;;5 825;returned;Alexandertaylor88@outlook.com;44390;7;3;3500.0;325.0;2000.0;7
24.11.2021;3189;;2 240;completed;Lucaswilliams33@gmail.com;44259;3;2;240.0;2000.0;;11
17.10.2021;3707;;4 587;completed;Isabellamartinez33@outlook.com;44259;3;3;587.0;2000.0;2000.0;10
29.11.2021;3834;;2 012;completed;Charlottethomas69@outlook.com;44529;11;3;1100.0;325.0;587.0;11
31.08.2021;1468;;4 087;completed;Liambrown13@yandex.ru;44325;5;2;;3500.0;587.0;8
27.03.2021;2521;;2 890;completed;Williamlopez0@yahoo.com;44282;3;2;890.0;2000.0;;3
15.11.2021;3729;;3 287;completed;Sophiataylor66@yahoo.com;44320;5;3;1900.0;800.0;587.0;11
19.07.2021;3290;;6 680;completed;Charlottemartinez2007@gmail.com;44348;6;3;4900.0;890.0;890.0;7
24.04.2021;1861;;6 377;completed;Alexandermoore0@yandex.ru;44310;4;3;4900.0;587.0;890.0;4
16.02.2021;3993;;2 650;completed;sophiamartinez13@gmail.com;44243;2;3;2000.0;325.0;325.0;2
25.08.2021;1649;;3 040;completed;williamwilliams13@gmail.com;44410;8;3;800.0;2000.0;240.0;8
11.05.2021;2477;;4 840;completed;williamsmith2007@gmail.com;44327;5;3;240.0;1100.0;3500.0;5
09.08.2021;2870;;2 315;completed;Sophiamoore12@yahoo.com;44417;8;3;325.0;890.0;1100.0;8
30.07.2021;3474;;1 477;completed;Oliverthomas69@yahoo.com;44323;5;2;890.0;587.0;;7
07.11.2021;2536;;1 840;completed;Lucassmith1993@yahoo.com;44244;2;3;240.0;800.0;800.0;11
26.06.2021;3371;;7 900;completed;oliverlopez13@gmail.com;44373;6;3;1900.0;4900.0;1100.0;6
15.09.2021;1430;;2 012;completed;Liamtaylor1993@mail.ru;44454;9;3;1100.0;587.0;325.0;9
06.01.2022;3180;;4 065;completed;Lucasanderson1987@mail.ru;44381;7;3;240.0;325.0;3500.0;13
20.04.2021;4075;;1 930;completed;Avamoore0@outlook.com;44306;4;3;240.0;800.0;890.0;4
12.08.2021;2110;;4 625;completed;emmawilliams1987@yahoo.com;44420;8;3;800.0;3500.0;325.0;8
22.02.2021;4043;;5 140;completed;isabellajackson88@gmail.com;44249;2;2;240.0;;4900.0;2
01.01.2022;1644;;3 377;completed;Lucasthomas1993@outlook.com;44278;3;3;587.0;890.0;1900.0;13
29.05.2021;1768;;2 800;completed;Lucasanderson0@yandex.ru;44345;5;2;800.0;;2000.0;5
05.07.2021;1665;;1 455;completed;Sophiathomas0@mail.ru;44382;7;3;240.0;890.0;325.0;7
18.10.2021;1910;;2 277;completed;alexandermoore33@gmail.com;44487;10;3;800.0;587.0;890.0;10
27.03.2021;2163;;2 240;completed;oliverthomas2007@gmail.com;44282;3;2;240.0;;2000.0;3
10.04.2021;3658;;6 680;completed;lucasmoore12@gmail.com;44296;4;3;890.0;890.0;4900.0;4
12.10.2021;2543;;6 087;completed;Sophiamartinez88@mail.ru;44481;10;3;2000.0;587.0;3500.0;10
02.02.2022;3467;;2 700;completed;Williamanderson66@mail.ru;44380;7;2;800.0;;1900.0;14
27.02.2021;2570;;3 130;completed;Charlottebrown0@yandex.ru;44254;2;3;240.0;2000.0;890.0;2
29.11.2021;1877;;5 740;completed;Alexanderjackson12@outlook.com;44529;11;3;240.0;3500.0;2000.0;11
18.03.2021;4021;;2 812;completed;Williamwilliams88@yahoo.com;44273;3;3;325.0;587.0;1900.0;3
09.07.2021;2717;;2 020;completed;Charlottelopez2007@yandex.ru;44386;7;3;240.0;890.0;890.0;7
07.01.2022;3027;;5 465;completed;Williammartinez2007@yahoo.com;44332;5;3;325.0;4900.0;240.0;13
11.11.2021;3148;;2 400;completed;Sophiasmith1993@yahoo.com;44327;5;3;800.0;800.0;800.0;11
10.09.2021;3760;;2 015;completed;Williammoore1987@yandex.ru;44301;4;3;800.0;325.0;890.0;9
17.12.2021;4030;;5 987;completed;Liambrown1993@gmail.com;44391;7;3;1900.0;3500.0;587.0;12
29.03.2021;2192;;1 900;completed;Sophiajackson66@mail.ru;44284;3;1;;;1900.0;3
27.01.2022;1623;;3 340;completed;Williammartinez13@yahoo.com;44588;13;3;1100.0;2000.0;240.0;13
11.03.2021;1379;;4 900;completed;Lucasjackson33@mail.ru;44266;3;3;1900.0;1900.0;1100.0;3
01.12.2021;1272;;0;completed;Oliversmith88@yahoo.com;44314;4;0;;;;12
14.02.2022;3650;;325;completed;Avataylor69@yahoo.com;44385;7;1;325.0;;;14
17.08.2021;1484;;4 150;completed;Isabellawilliams0@yahoo.com;44425;8;3;325.0;325.0;3500.0;8
30.05.2021;1632;;5 987;completed;Isabellathomas1987@outlook.com;44288;4;3;587.0;3500.0;1900.0;5
05.05.2021;3561;;9 200;completed;Sophiasmith33@mail.ru;44321;5;3;4900.0;800.0;3500.0;5
22.04.2021;1848;;6 025;completed;alexanderwilliams13@gmail.com;44308;4;3;325.0;4900.0;800.0;4
12.07.2021;2214;;7 400;completed;Alexanderthomas13@outlook.com;44389;7;3;3500.0;1900.0;2000.0;7
27.10.2021;2241;;2 277;completed;Alexandermartinez0@yandex.ru;44453;9;3;587.0;800.0;890.0;10
06.05.2021;1352;;890;completed;Isabellathomas0@yandex.ru;44322;5;1;;;890.0;5
04.06.2021;2979;;5 812;completed;emmawilliams12@gmail.com;44351;6;3;325.0;587.0;4900.0;6
30.08.2021;2599;;2 487;completed;Isabellajackson2007@mail.ru;44438;8;3;1100.0;587.0;800.0;8
09.07.2021;3202;;805;completed;Sophiasmith0@yandex.ru;44385;7;3;240.0;240.0;325.0;7
06.08.2021;3178;;10 900;returned;isabellaanderson88@gmail.com;44250;2;3;1100.0;4900.0;4900.0;8
29.01.2022;1325;;2 225;completed;liamsmith0@gmail.com;44270;3;2;325.0;;1900.0;13
11.08.2021;2267;;3 377;completed;Avathomas13@yahoo.com;44419;8;3;587.0;890.0;1900.0;8
28.11.2021;2446;;2 012;completed;charlottelopez66@gmail.com;44498;10;3;1100.0;325.0;587.0;11
02.02.2022;2953;;2 440;completed;Oliverlopez66@yandex.ru;44311;4;3;1100.0;240.0;1100.0;14
07.12.2021;3440;;1 125;completed;Sophiasmith0@yahoo.com;44537;12;2;800.0;;325.0;12
07.01.2022;2862;;6 290;returned;Lucasmartinez1987@yandex.ru;44442;9;3;3500.0;1900.0;890.0;13
22.07.2021;2224;;7 040;completed;avathomas66@gmail.com;44274;3;3;1900.0;240.0;4900.0;7
17.06.2021;1552;;1 215;completed;Liamjackson69@yandex.ru;44364;6;2;325.0;;890.0;6
17.02.2021;2312;;5 380;completed;Olivermartinez2007@outlook.com;44244;2;3;240.0;240.0;4900.0;2
10.11.2021;2905;;7 690;completed;Liamwilliams66@gmail.com;44392;7;3;1900.0;890.0;4900.0;11
03.10.2021;1318;;3 215;completed;Lucassmith13@outlook.com;44472;10;3;2000.0;325.0;890.0;10
23.11.2021;2183;;7 890;completed;Liamwilliams88@yandex.ru;44523;11;3;3500.0;890.0;3500.0;11
05.03.2021;4212;;3 125;completed;isabellalopez1993@gmail.com;44260;3;3;2000.0;800.0;325.0;3
26.12.2021;3862;;4 600;completed;Emmasmith88@outlook.com;44556;12;2;;3500.0;1100.0;12
15.02.2022;3363;;6 590;completed;Williamanderson88@yandex.ru;44385;7;3;800.0;4900.0;890.0;14
25.04.2021;3998;;4 840;completed;Williambrown12@yahoo.com;44311;4;3;240.0;1100.0;3500.0;4
14.08.2021;1363;;10 690;completed;Isabellamoore66@yandex.ru;44369;6;3;4900.0;890.0;4900.0;8
29.01.2022;4087;;6 680;completed;isabellasmith0@gmail.com;44280;3;3;890.0;4900.0;890.0;13
08.05.2021;2968;;5 940;returned;Williambrown0@outlook.com;44324;5;3;240.0;800.0;4900.0;5
12.06.2021;3453;;2 487;completed;Oliverwilliams69@mail.ru;44359;6;2;587.0;1900.0;;6
04.05.2021;3847;;5 500;completed;Sophiamartinez33@yahoo.com;44320;5;2;;3500.0;2000.0;5
18.03.2021;1975;;3 500;completed;Sophiataylor69@yahoo.com;44273;3;1;;;3500.0;3
21.08.2021;4230;;4 000;completed;Avasmith88@outlook.com;44269;3;2;2000.0;2000.0;;8
29.01.2022;4006;;1 900;completed;Alexanderanderson1987@yahoo.com;44326;5;2;;1100.0;800.0;13
01.12.2021;3238;;10 300;completed;Williamsmith88@mail.ru;44531;12;3;1900.0;4900.0;3500.0;12
17.01.2022;3966;;5 550;completed;avajackson88@gmail.com;44247;2;3;325.0;325.0;4900.0;13
19.08.2021;2288;;1 627;completed;Emmasmith1993@outlook.com;44264;3;3;240.0;800.0;587.0;8
04.10.2021;1964;;8 800;completed;Liamanderson33@yandex.ru;44473;10;3;2000.0;4900.0;1900.0;10
19.08.2021;1473;;8 640;completed;Liamanderson0@yahoo.com;44427;8;3;3500.0;4900.0;240.0;8
25.10.2021;2919;;2 565;completed;Oliveranderson1987@mail.ru;44494;10;3;325.0;2000.0;240.0;10
06.09.2021;4169;;1 927;completed;williamsmith1993@gmail.com;44445;9;3;587.0;1100.0;240.0;9
31.12.2021;3634;;9 500;completed;Liamlopez0@yahoo.com;44561;12;3;4900.0;3500.0;1100.0;12
03.12.2021;2201;;587;completed;Alexandersmith88@yahoo.com;44533;12;1;;;587.0;12
20.02.2021;1872;;7 400;completed;Charlottesmith33@outlook.com;44247;2;3;2000.0;3500.0;1900.0;2
24.01.2022;3945;;2 225;completed;alexanderbrown2007@gmail.com;44284;3;3;1100.0;325.0;800.0;13
02.01.2022;3266;;1 802;completed;Sophiabrown0@outlook.com;44432;8;3;325.0;890.0;587.0;13
12.09.2021;1542;;2 890;completed;alexanderjackson66@gmail.com;44343;5;2;2000.0;;890.0;9
05.12.2021;2243;;6 087;returned;Lucasbrown12@mail.ru;44535;12;3;3500.0;587.0;2000.0;12
02.06.2021;1461;;6 300;completed;Sophiasmith88@yahoo.com;44349;6;3;800.0;2000.0;3500.0;6
19.11.2021;1855;;2 812;completed;Emmawilliams1987@mail.ru;44256;3;3;587.0;325.0;1900.0;11
26.10.2021;2661;;1 130;completed;lucassmith0@gmail.com;44495;10;2;;240.0;890.0;10
27.06.2021;3237;;9 000;completed;williamtaylor1987@gmail.com;44312;4;3;2000.0;3500.0;3500.0;6
05.01.2022;3405;;7 225;completed;Oliversmith1993@yahoo.com;44418;8;3;4900.0;2000.0;325.0;13
20.04.2021;3382;;8 987;completed;Charlottejackson88@yahoo.com;44306;4;3;4900.0;587.0;3500.0;4
28.01.2022;3877;;4 487;completed;Lucasmoore2007@mail.ru;44589;13;3;587.0;1900.0;2000.0;13
23.05.2021;2449;;7 400;returned;oliverwilliams88@gmail.com;44319;5;3;3500.0;1900.0;2000.0;5
07.08.2021;1366;;3 387;completed;Alexanderwilliams1987@yandex.ru;44415;8;3;800.0;587.0;2000.0;8
13.06.2021;3789;;2 487;completed;Alexanderanderson0@mail.ru;44360;6;3;1100.0;587.0;800.0;6
27.07.2021;1239;;2 315;completed;charlottethomas1993@gmail.com;44404;7;3;325.0;890.0;1100.0;7
05.06.2021;1527;;3 800;completed;Liamwilliams2007@yandex.ru;44352;6;3;800.0;1900.0;1100.0;6
09.08.2021;3782;;1 600;completed;Emmabrown1987@yandex.ru;44399;7;2;800.0;;800.0;8
28.05.2021;3788;;5 800;completed;Oliverthomas12@yahoo.com;44344;5;3;2000.0;1900.0;1900.0;5
06.01.2022;3477;;9 500;completed;alexandersmith1987@gmail.com;44376;6;3;4900.0;3500.0;1100.0;13
08.07.2021;3202;;1 712;completed;Sophiasmith0@yandex.ru;44385;7;3;800.0;587.0;325.0;7
15.01.2022;4173;;5 100;completed;Lucassmith66@yandex.ru;44282;3;3;800.0;3500.0;800.0;13
10.11.2021;2412;;1 387;completed;Sophiasmith69@yandex.ru;44510;11;2;;587.0;800.0;11
14.06.2021;3125;;2 587;completed;charlottelopez33@gmail.com;44361;6;2;2000.0;;587.0;6
16.05.2021;3027;;2 064;completed;Williammartinez2007@yahoo.com;44332;5;3;890.0;587.0;587.0;5
04.02.2022;2063;;2 274;completed;Charlottelopez33@mail.ru;44391;7;3;587.0;1100.0;587.0;14
26.05.2021;4230;;2 565;completed;Avasmith88@outlook.com;44269;3;3;325.0;240.0;2000.0;5
15.03.2021;1325;;1 690;completed;liamsmith0@gmail.com;44270;3;2;;800.0;890.0;3
17.02.2021;3821;;2 225;completed;Avajackson88@mail.ru;44244;2;3;800.0;325.0;1100.0;2
24.08.2021;3161;;3 500;completed;Alexanderwilliams12@mail.ru;44432;8;3;1900.0;800.0;800.0;8
01.09.2021;2181;;2 565;completed;liamsmith1987@gmail.com;44440;9;3;240.0;325.0;2000.0;9
19.05.2021;2332;;1 712;completed;Williammartinez2007@outlook.com;44335;5;3;800.0;325.0;587.0;5
20.05.2021;2022;;7 125;returned;Sophiabrown12@yahoo.com;44304;4;3;325.0;1900.0;4900.0;5
25.11.2021;1995;;4 700;completed;liammartinez0@gmail.com;44367;6;3;1900.0;2000.0;800.0;11
11.10.2021;4155;;2 580;returned;Sophiamoore13@outlook.com;44329;5;3;890.0;890.0;800.0;10
16.02.2022;4183;;9 500;returned;Lucaswilliams12@yandex.ru;44286;3;3;1100.0;3500.0;4900.0;14
22.04.2021;3997;;4 412;completed;Charlottethomas0@outlook.com;44278;3;3;325.0;587.0;3500.0;4
14.05.2021;2174;;800;completed;Alexandertaylor2007@mail.ru;44330;5;1;800.0;;;5
16.09.2021;1655;;3 325;returned;Charlottemartinez2007@yandex.ru;44438;8;3;1900.0;1100.0;325.0;9
09.11.2021;3197;;11 800;completed;Olivermartinez2007@mail.ru;44243;2;3;2000.0;4900.0;4900.0;11
03.01.2022;3737;;3 040;completed;Liamsmith88@mail.ru;44564;13;3;800.0;240.0;2000.0;13
06.11.2021;3670;;3 477;completed;Sophiataylor1987@mail.ru;44399;7;3;2000.0;587.0;890.0;11
15.07.2021;2269;;1 802;completed;Williamlopez12@mail.ru;44392;7;3;587.0;890.0;325.0;7
28.02.2021;4072;;9 200;completed;Liamanderson88@yandex.ru;44255;2;3;4900.0;800.0;3500.0;2
04.07.2021;1451;;5 700;completed;isabellamartinez1993@gmail.com;44381;7;3;1100.0;3500.0;1100.0;7
22.08.2021;3182;;5 987;completed;Emmabrown0@yandex.ru;44271;3;3;587.0;3500.0;1900.0;8
13.08.2021;3050;;2 650;completed;Charlottemoore13@yahoo.com;44247;2;3;2000.0;325.0;325.0;8
01.10.2021;2240;;2 800;completed;Williammoore12@mail.ru;44302;4;2;800.0;2000.0;;10
14.03.2021;4069;;800;completed;Williammoore12@mail.ru;44269;3;1;;;800.0;3
14.04.2021;1620;;5 987;completed;Isabellaanderson69@mail.ru;44300;4;3;587.0;3500.0;1900.0;4
06.03.2021;2485;;1 425;completed;Alexanderjackson1987@outlook.com;44261;3;2;1100.0;;325.0;3
27.08.2021;3971;;2 880;completed;Sophiamartinez66@outlook.com;44435;8;3;1100.0;890.0;890.0;8
31.01.2022;3970;;10 400;returned;emmabrown69@gmail.com;44433;8;3;4900.0;2000.0;3500.0;13
06.03.2021;2027;;6 087;completed;Liamanderson0@yahoo.com;44261;3;3;587.0;2000.0;3500.0;3
24.01.2022;3323;;4 412;returned;Isabellataylor1993@outlook.com;44284;3;3;3500.0;587.0;325.0;13
26.04.2021;3237;;800;completed;williamtaylor1987@gmail.com;44312;4;1;;;800.0;4
09.06.2021;3969;;7 300;completed;Williamtaylor13@yahoo.com;44356;6;3;1900.0;3500.0;1900.0;6
03.02.2022;2953;;4 715;completed;Oliverlopez66@yandex.ru;44311;4;3;3500.0;890.0;325.0;14
22.09.2021;2250;;1 930;completed;avamoore66@gmail.com;44461;9;3;890.0;800.0;240.0;9
13.07.2021;3916;;2 890;completed;Sophiamartinez12@mail.ru;44388;7;2;2000.0;;890.0;7
14.04.2021;2015;;2 315;completed;Isabellasmith13@mail.ru;44300;4;3;890.0;325.0;1100.0;4
26.03.2021;1273;;4 087;completed;Lucassmith1987@yahoo.com;44281;3;2;;3500.0;587.0;3
